,0
36371,16324.0
36372,15891.0
36373,16270.0
36374,16702.0
36375,15729.0
36376,15729.0
36377,14324.0
36378,14702.0
36379,14648.0
36380,15189.0
36381,16432.0
36382,16648.0
36383,16756.0
36384,16648.0
36385,16054.0
36386,16594.0
36387,16108.0
36388,16972.0
36389,17297.0
36390,16972.0
36391,16216.0
36392,16216.0
36393,14702.0
36394,15351.0
36395,15405.0
36396,15567.0
36397,18000.0
36398,17783.0
36399,17621.0
36400,16324.0
36401,15783.0
36402,15891.0
36403,14594.0
36404,14108.0
36405,14972.0
36406,14972.0
36407,14918.0
36408,14594.0
36409,14810.0
36410,14702.0
36411,14594.0
36412,14486.0
36413,14702.0
36414,15891.0
36415,15891.0
36416,16540.0
36417,16054.0
36418,15945.0
36419,16000.0
36420,14918.0
36421,14648.0
36422,15189.0
36423,16756.0
36424,16594.0
36425,16702.0
36426,16648.0
36427,16702.0
36428,15837.0
36429,15135.0
36430,14432.0
36431,14756.0
36432,15189.0
36433,15351.0
36434,14540.0
36435,15027.0
36436,15243.0
36437,14864.0
36438,15621.0
36439,16432.0
36440,17837.0
36441,17459.0
36442,17243.0
36443,17081.0
36444,16810.0
36445,15513.0
36446,15135.0
36447,15027.0
36448,14324.0
36449,14594.0
36450,15297.0
36451,15891.0
36452,16378.0
36453,17837.0
36454,16702.0
36455,15621.0
36456,16540.0
36457,14972.0
36458,15297.0
36459,15297.0
36460,14702.0
36461,15351.0
36462,14162.0
36463,14918.0
36464,15729.0
36465,15945.0
36466,15567.0
36467,15567.0
36468,15135.0
36469,15297.0
36470,16378.0
36471,17891.0
36472,17621.0
36473,16216.0
36474,16000.0
36475,15189.0
36476,14054.0
36477,13297.0
36478,13621.0
36479,13891.0
36480,13513.0
36481,14108.0
36482,13621.0
36483,12972.0
36484,12486.0
36485,13027.0
36486,14054.0
36487,17405.0
36488,16162.0
36489,15729.0
36490,16108.0
36491,15459.0
36492,14594.0
36493,14378.0
36494,14864.0
36495,14432.0
36496,15297.0
36497,15513.0
36498,15675.0
36499,14756.0
36500,14594.0
36501,14000.0
36502,15297.0
36503,15243.0
36504,14810.0
36505,15297.0
36506,15297.0
36507,15081.0
36508,14810.0
36509,14378.0
36510,14540.0
36511,13837.0
36512,14810.0
36513,15351.0
36514,15027.0
36515,15459.0
36516,14810.0
36517,15513.0
36518,16972.0
36519,17081.0
36520,17081.0
36521,17351.0
36522,17135.0
36523,17351.0
36524,16918.0
36525,16216.0
36526,13837.0
36527,13027.0
36528,13297.0
36529,13513.0
36530,13567.0
36531,15027.0
36532,14702.0
36533,15567.0
36534,14918.0
36535,14486.0
36536,14864.0
36537,14810.0
36538,15567.0
36539,15297.0
36540,14918.0
36541,15621.0
36542,14648.0
36543,14162.0
36544,14000.0
36545,14594.0
36546,15351.0
36547,15189.0
36548,14648.0
36549,15243.0
36550,17297.0
36551,17243.0
36552,16702.0
36553,17459.0
36554,17567.0
36555,15891.0
36556,15621.0
36557,16702.0
36558,16432.0
36559,15729.0
36560,15783.0
36561,14702.0
36562,14702.0
36563,14324.0
36564,13837.0
36565,14486.0
36566,15081.0
36567,15135.0
36568,14756.0
36569,14810.0
36570,15189.0
36571,14540.0
36572,12918.0
36573,12918.0
36574,13243.0
36575,13837.0
36576,14540.0
36577,14324.0
36578,14594.0
36579,14864.0
36580,14702.0
36581,15243.0
36582,15567.0
36583,14540.0
36584,14810.0
36585,14702.0
36586,15297.0
36587,14486.0
36588,14918.0
36589,14540.0
36590,13729.0
36591,13405.0
36592,13351.0
36593,12216.0
36594,13027.0
36595,13891.0
36596,14216.0
36597,15297.0
36598,15297.0
36599,15189.0
36600,14432.0
36601,13675.0
36602,12432.0
36603,13243.0
36604,13513.0
36605,14486.0
36606,14972.0
36607,15081.0
36608,17297.0
36609,17459.0
36610,16270.0
36611,16594.0
36612,15189.0
36613,15027.0
36614,14108.0
36615,14432.0
36616,15027.0
36617,14810.0
36618,16054.0
36619,15135.0
36620,13243.0
36621,13405.0
36622,13189.0
36623,13243.0
36624,13459.0
36625,13135.0
36626,14324.0
36627,14270.0
36628,14810.0
36629,14432.0
36630,14000.0
36631,15081.0
36632,14864.0
36633,15189.0
36634,14648.0
36635,14648.0
36636,15513.0
36637,15081.0
36638,17027.0
36639,17945.0
36640,16216.0
36641,16108.0
36642,15945.0
36643,15405.0
36644,15675.0
36645,16702.0
36646,15945.0
36647,15567.0
36648,15729.0
36649,13675.0
36650,14486.0
36651,14432.0
36652,15351.0
36653,16000.0
36654,16702.0
36655,16378.0
36656,15729.0
36657,15621.0
36658,14162.0
36659,13621.0
36660,14270.0
36661,14756.0
36662,16000.0
36663,16270.0
36664,16594.0
36665,15351.0
36666,15513.0
36667,14324.0
36668,15675.0
36669,16540.0
36670,15621.0
36671,17243.0
36672,17567.0
36673,16540.0
36674,15675.0
36675,14810.0
36676,14594.0
36677,14972.0
36678,15189.0
36679,14756.0
36680,14972.0
36681,15297.0
36682,14864.0
36683,15891.0
36684,14972.0
36685,15621.0
36686,14972.0
36687,14540.0
36688,14000.0
36689,13405.0
36690,14648.0
36691,14432.0
36692,14000.0
36693,13675.0
36694,13027.0
36695,14324.0
36696,15405.0
36697,15891.0
36698,15567.0
36699,15567.0
36700,15459.0
36701,15837.0
36702,15081.0
36703,14648.0
36704,14432.0
36705,13945.0
36706,14594.0
36707,14324.0
36708,14216.0
36709,14540.0
36710,14000.0
36711,14378.0
36712,14486.0
36713,13567.0
36714,14108.0
36715,13837.0
36716,14108.0
36717,12756.0
36718,12054.0
36719,12540.0
36720,12378.0
36721,12216.0
36722,11837.0
36723,11297.0
36724,11891.0
36725,12864.0
36726,13459.0
36727,12594.0
36728,13027.0
36729,12864.0
36730,12594.0
36731,12216.0
36732,12000.0
36733,12216.0
36734,12324.0
36735,12486.0
36736,12540.0
36737,12054.0
36738,12162.0
36739,12162.0
36740,12594.0
36741,12108.0
36742,11945.0
36743,11837.0
36744,11783.0
36745,11405.0
36746,12054.0
36747,12324.0
36748,11297.0
36749,11621.0
36750,10378.0
36751,10324.0
36752,10918.0
36753,10594.0
36754,10162.0
36755,9891.0
36756,9135.0
36757,9027.0
36758,9027.0
36759,8810.0
36760,8864.0
36761,8324.0
36762,8432.0
36763,8054.0
36764,7351.0
36765,7297.0
36766,6864.0
36767,7027.0
36768,7351.0
36769,6972.0
36770,7297.0
36771,6972.0
36772,6972.0
36773,7351.0
36774,6756.0
36775,6594.0
36776,7405.0
36777,7459.0
36778,8000.0
36779,7513.0
36780,6810.0
36781,6216.0
36782,6054.0
36783,5891.0
36784,6756.0
36785,6486.0
36786,6540.0
36787,6540.0
36788,6432.0
36789,7081.0
36790,6972.0
36791,6864.0
36792,6756.0
36793,6216.0
36794,6648.0
36795,6432.0
36796,5351.0
36797,3513.0
36798,1783.0
36799,1243.0
36800,378.0
36801,9027.0
36802,8486.0
36803,8540.0
36804,9243.0
36805,9729.0
36806,9621.0
36807,10324.0
36808,10108.0
36809,9513.0
36810,9567.0
36811,9351.0
36812,9297.0
36813,9513.0
36814,9081.0
36815,10378.0
36816,10162.0
36817,9945.0
36818,10162.0
36819,9837.0
36820,9783.0
36821,9459.0
36822,9297.0
36823,9783.0
36824,9513.0
36825,10864.0
36826,10594.0
36827,11081.0
36828,9675.0
36829,9081.0
36830,8972.0
36831,8810.0
36832,9351.0
36833,8702.0
36834,8810.0
36835,0.0
36836,324.0
36837,1513.0
36838,3729.0
36839,5405.0
36840,6324.0
36841,7729.0
36842,8486.0
36843,9459.0
36844,7135.0
36845,6594.0
36846,6864.0
36847,7135.0
36848,7135.0
36849,7243.0
36850,6972.0
36851,7459.0
36852,8486.0
36853,9081.0
36854,9351.0
36855,9135.0
36856,9351.0
36857,9189.0
36858,8702.0
36859,9081.0
36860,8162.0
36861,7783.0
36862,7891.0
36863,8216.0
36864,8540.0
36865,9081.0
36866,9081.0
36867,8810.0
36868,9945.0
36869,10108.0
36870,10432.0
36871,10594.0
36872,10594.0
36873,10918.0
36874,10702.0
36875,10378.0
36876,9783.0
36877,9351.0
36878,9459.0
36879,9621.0
36880,9891.0
36881,10432.0
36882,10918.0
36883,11945.0
36884,11783.0
36885,11837.0
36886,12378.0
36887,11351.0
36888,10918.0
36889,11837.0
36890,12594.0
36891,12486.0
36892,13459.0
36893,13189.0
36894,13783.0
36895,13405.0
36896,13243.0
36897,13027.0
36898,13081.0
36899,12432.0
36900,12648.0
36901,12648.0
36902,12378.0
36903,12270.0
36904,12594.0
36905,14162.0
36906,13567.0
36907,14486.0
36908,15135.0
36909,14918.0
36910,14324.0
36911,14540.0
36912,13621.0
36913,13135.0
36914,13567.0
36915,12378.0
36916,12324.0
36917,12162.0
36918,12000.0
36919,11783.0
36920,11891.0
36921,12648.0
36922,13837.0
36923,14432.0
36924,13729.0
36925,13783.0
36926,13135.0
36927,11729.0
36928,12108.0
36929,12324.0
36930,13081.0
36931,13351.0
36932,13891.0
36933,14378.0
36934,14000.0
36935,13189.0
36936,13837.0
36937,14054.0
36938,13945.0
36939,14324.0
36940,15135.0
36941,14702.0
36942,14324.0
36943,14162.0
36944,13891.0
36945,12702.0
36946,13027.0
36947,13567.0
36948,13135.0
36949,13081.0
36950,13729.0
36951,14918.0
36952,16918.0
36953,16810.0
36954,15459.0
36955,14864.0
36956,16270.0
36957,14486.0
36958,15135.0
36959,15621.0
36960,15891.0
36961,15567.0
36962,15081.0
36963,15189.0
36964,14432.0
36965,14918.0
36966,15837.0
36967,15297.0
36968,15675.0
36969,16324.0
36970,15567.0
36971,15783.0
36972,14702.0
36973,12810.0
36974,13297.0
36975,14270.0
36976,13783.0
36977,13567.0
36978,13675.0
36979,14162.0
36980,14540.0
36981,14486.0
36982,13513.0
36983,13783.0
36984,14648.0
36985,16108.0
36986,15405.0
36987,14918.0
36988,15081.0
36989,15027.0
36990,14756.0
36991,14216.0
36992,14162.0
36993,14702.0
36994,16054.0
36995,16108.0
36996,15567.0
36997,15567.0
36998,15405.0
36999,14756.0
37000,13783.0
37001,13567.0
37002,14432.0
37003,14108.0
37004,14000.0
37005,14216.0
37006,13351.0
37007,12594.0
37008,12378.0
37009,13081.0
37010,14162.0
37011,15621.0
37012,15729.0
37013,14972.0
37014,16162.0
37015,14864.0
37016,14108.0
37017,13891.0
37018,14432.0
37019,14864.0
37020,15567.0
37021,15351.0
37022,14594.0
37023,15027.0
37024,15621.0
37025,14594.0
37026,15351.0
37027,15189.0
37028,15621.0
37029,15837.0
37030,16270.0
37031,14972.0
37032,15567.0
37033,14972.0
37034,13513.0
37035,13621.0
37036,13945.0
37037,14918.0
37038,16648.0
37039,18216.0
37040,17567.0
37041,17783.0
37042,17459.0
37043,16000.0
37044,16918.0
37045,16702.0
37046,16864.0
37047,17135.0
37048,16702.0
37049,17135.0
37050,16918.0
37051,16000.0
37052,14972.0
37053,14432.0
37054,15675.0
37055,15621.0
37056,16648.0
37057,15783.0
37058,15567.0
37059,15837.0
37060,14540.0
37061,14378.0
37062,15027.0
37063,16864.0
37064,16108.0
37065,16810.0
37066,16540.0
37067,16270.0
37068,15675.0
37069,15405.0
37070,14864.0
37071,15027.0
37072,14972.0
37073,15513.0
37074,15513.0
37075,16000.0
37076,15513.0
37077,14486.0
37078,15135.0
37079,15189.0
37080,14540.0
37081,15135.0
37082,15729.0
37083,13837.0
37084,13945.0
37085,14270.0
37086,14648.0
37087,15459.0
37088,15945.0
37089,15621.0
37090,16054.0
37091,15513.0
37092,15729.0
37093,16378.0
37094,16972.0
37095,18054.0
37096,17567.0
37097,17567.0
37098,16054.0
37099,15513.0
37100,15135.0
37101,15621.0
37102,15945.0
37103,15135.0
37104,14432.0
37105,14810.0
37106,14162.0
37107,14216.0
37108,14378.0
37109,13783.0
37110,14216.0
37111,14756.0
37112,15027.0
37113,15459.0
37114,15135.0
37115,14324.0
37116,14054.0
37117,14162.0
37118,14756.0
37119,15459.0
37120,14864.0
37121,15513.0
37122,14702.0
37123,14918.0
37124,14972.0
37125,14648.0
37126,15243.0
37127,16270.0
37128,16324.0
37129,15891.0
37130,15621.0
37131,15351.0
37132,14918.0
37133,14864.0
37134,14162.0
37135,14648.0
37136,14540.0
37137,15405.0
37138,15351.0
37139,14270.0
37140,12864.0
37141,12972.0
37142,14000.0
37143,14162.0
37144,13945.0
37145,14108.0
37146,13351.0
37147,13189.0
37148,12270.0
37149,12378.0
37150,12324.0
37151,13189.0
37152,14054.0
37153,14270.0
37154,14756.0
37155,14540.0
37156,14378.0
37157,13405.0
37158,12972.0
37159,13567.0
37160,14432.0
37161,14108.0
37162,13405.0
37163,13675.0
37164,13027.0
37165,12972.0
37166,12216.0
37167,12810.0
37168,12594.0
37169,12864.0
37170,13891.0
37171,13837.0
37172,14216.0
37173,13783.0
37174,13243.0
37175,13513.0
37176,13513.0
37177,13621.0
37178,13945.0
37179,14216.0
37180,14000.0
37181,13621.0
37182,14702.0
37183,15081.0
37184,13729.0
37185,13675.0
37186,13729.0
37187,12810.0
37188,13189.0
37189,13189.0
37190,13243.0
37191,13189.0
37192,13027.0
37193,13621.0
37194,13297.0
37195,14162.0
37196,14756.0
37197,14054.0
37198,14486.0
37199,14594.0
37200,13621.0
37201,12918.0
37202,12378.0
37203,12756.0
37204,12702.0
37205,12918.0
37206,13459.0
37207,13135.0
37208,13513.0
37209,12918.0
37210,13243.0
37211,13405.0
37212,14108.0
37213,14000.0
37214,14054.0
37215,14108.0
37216,14324.0
37217,15081.0
37218,16054.0
37219,15621.0
37220,14648.0
37221,14108.0
37222,14486.0
37223,14000.0
37224,14216.0
37225,14810.0
37226,14810.0
37227,15891.0
37228,15729.0
37229,15675.0
37230,16108.0
37231,16702.0
37232,15459.0
37233,15459.0
37234,15405.0
37235,15189.0
37236,15243.0
37237,15297.0
37238,14918.0
37239,14108.0
37240,15243.0
37241,14648.0
37242,14378.0
37243,14540.0
37244,13567.0
37245,14216.0
37246,14324.0
37247,13135.0
37248,13513.0
37249,14054.0
37250,13891.0
37251,13459.0
37252,13891.0
37253,13729.0
37254,15351.0
37255,15621.0
37256,15459.0
37257,16432.0
37258,15567.0
37259,15081.0
37260,14810.0
37261,14432.0
37262,14540.0
37263,14540.0
37264,14918.0
37265,14324.0
37266,13891.0
37267,14054.0
37268,14378.0
37269,13837.0
37270,14594.0
37271,15189.0
37272,15891.0
37273,15675.0
37274,15027.0
37275,14756.0
37276,14864.0
37277,13351.0
37278,13837.0
37279,13891.0
37280,15297.0
37281,15621.0
37282,15945.0
37283,15945.0
37284,16648.0
37285,16594.0
37286,17081.0
37287,16270.0
37288,15351.0
37289,16054.0
37290,16000.0
37291,16648.0
37292,16108.0
37293,15027.0
37294,14810.0
37295,16000.0
37296,15891.0
37297,16486.0
37298,16594.0
37299,17135.0
37300,16864.0
37301,15135.0
37302,14162.0
37303,13621.0
37304,14108.0
37305,14432.0
37306,14918.0
37307,14648.0
37308,14702.0
37309,15081.0
37310,16432.0
37311,16378.0
37312,15027.0
37313,15297.0
37314,16000.0
37315,17621.0
37316,16594.0
37317,16486.0
37318,15405.0
37319,15189.0
37320,15729.0
37321,17675.0
37322,17459.0
37323,17459.0
37324,18054.0
37325,18702.0
37326,17837.0
37327,17189.0
37328,16432.0
37329,17081.0
37330,16810.0
37331,17567.0
37332,17243.0
37333,16054.0
37334,15729.0
37335,15513.0
37336,14918.0
37337,16486.0
37338,16216.0
37339,15243.0
37340,16216.0
37341,16324.0
37342,15351.0
37343,15351.0
37344,15567.0
37345,15243.0
37346,15135.0
37347,14864.0
37348,14702.0
37349,15513.0
37350,15675.0
37351,16270.0
37352,16000.0
37353,16810.0
37354,16108.0
37355,15081.0
37356,14972.0
37357,14972.0
37358,15027.0
37359,15891.0
37360,16000.0
37361,16378.0
37362,15945.0
37363,16432.0
37364,16324.0
37365,16000.0
37366,16054.0
37367,16486.0
37368,16324.0
37369,16756.0
37370,15945.0
37371,15837.0
37372,16054.0
37373,14378.0
37374,14324.0
37375,14324.0
37376,15297.0
37377,16486.0
37378,16270.0
37379,16324.0
37380,16000.0
37381,15783.0
37382,15243.0
37383,14054.0
37384,14810.0
37385,15945.0
37386,16216.0
37387,16054.0
37388,16000.0
37389,15567.0
37390,15297.0
37391,14972.0
37392,14594.0
37393,16216.0
37394,16000.0
37395,16594.0
37396,17135.0
37397,16972.0
37398,16594.0
37399,16918.0
37400,15729.0
37401,15621.0
37402,14486.0
37403,14054.0
37404,15243.0
37405,15027.0
37406,15513.0
37407,16054.0
37408,15837.0
37409,15567.0
37410,14972.0
37411,14918.0
37412,14270.0
37413,13621.0
37414,12486.0
37415,12378.0
37416,12162.0
37417,12486.0
37418,12054.0
37419,11837.0
37420,11783.0
37421,12810.0
37422,13783.0
37423,14216.0
37424,13405.0
37425,13243.0
37426,12486.0
37427,12324.0
37428,11297.0
37429,10810.0
37430,11297.0
37431,11729.0
37432,10918.0
37433,11027.0
37434,11135.0
37435,10918.0
37436,10648.0
37437,10432.0
37438,10108.0
37439,10648.0
37440,9783.0
37441,9351.0
37442,8972.0
37443,9081.0
37444,9081.0
37445,9081.0
37446,9513.0
37447,10000.0
37448,10378.0
37449,11081.0
37450,10648.0
37451,9405.0
37452,10594.0
37453,10216.0
37454,10324.0
37455,9783.0
37456,8810.0
37457,9351.0
37458,8270.0
37459,9081.0
37460,9405.0
37461,9297.0
37462,9459.0
37463,8864.0
37464,9405.0
37465,8540.0
37466,7891.0
37467,8162.0
37468,8648.0
37469,8648.0
37470,8594.0
37471,8216.0
37472,7837.0
37473,8432.0
37474,8216.0
37475,8486.0
37476,8594.0
37477,8864.0
37478,8918.0
37479,7837.0
37480,8108.0
37481,8000.0
37482,7729.0
37483,7567.0
37484,8378.0
37485,7459.0
37486,7351.0
37487,7675.0
37488,7513.0
37489,8594.0
37490,8108.0
37491,8540.0
37492,8810.0
37493,8594.0
37494,7729.0
37495,7729.0
37496,7729.0
37497,8054.0
37498,7891.0
37499,7783.0
37500,8324.0
37501,8540.0
37502,9513.0
37503,9243.0
37504,9513.0
37505,9513.0
37506,9405.0
37507,8648.0
37508,8162.0
37509,8324.0
37510,8540.0
37511,8594.0
37512,8270.0
37513,8432.0
37514,8216.0
37515,8756.0
37516,8540.0
37517,8810.0
37518,8864.0
37519,9459.0
37520,10000.0
37521,9351.0
37522,9783.0
37523,9297.0
37524,8000.0
37525,8432.0
37526,7729.0
37527,7513.0
37528,7729.0
37529,8000.0
37530,7837.0
37531,7729.0
37532,7891.0
37533,7189.0
37534,7783.0
37535,8324.0
37536,8648.0
37537,8378.0
37538,8108.0
37539,8000.0
37540,7891.0
37541,7405.0
37542,7891.0
37543,7621.0
37544,7729.0
37545,8432.0
37546,7135.0
37547,7243.0
37548,8270.0
37549,8486.0
37550,8378.0
37551,9405.0
37552,8756.0
37553,8162.0
37554,7729.0
37555,7027.0
37556,7027.0
37557,6864.0
37558,6972.0
37559,7783.0
37560,7405.0
37561,8162.0
37562,7891.0
37563,7675.0
37564,8108.0
37565,3243.0
37566,0.0
37567,0.0
37568,1081.0
37569,7513.0
37570,8864.0
37571,9189.0
37572,9621.0
37573,8972.0
37574,8216.0
37575,9567.0
37576,9459.0
37577,9675.0
37578,10324.0
37579,9729.0
37580,10378.0
37581,10432.0
37582,10216.0
37583,10648.0
37584,10486.0
37585,10486.0
37586,11243.0
37587,11729.0
37588,10702.0
37589,10486.0
37590,11027.0
37591,10972.0
37592,11189.0
37593,12324.0
37594,11837.0
37595,11027.0
37596,11243.0
37597,10810.0
37598,11081.0
37599,11729.0
37600,12594.0
37601,12054.0
37602,12486.0
37603,12486.0
37604,12054.0
37605,12162.0
37606,12162.0
37607,12864.0
37608,12378.0
37609,11783.0
37610,12702.0
37611,12324.0
37612,13135.0
37613,13027.0
37614,12756.0
37615,12864.0
37616,12702.0
37617,13243.0
37618,13675.0
37619,12972.0
37620,12810.0
37621,12594.0
37622,12756.0
37623,12108.0
37624,12270.0
37625,12594.0
37626,12864.0
37627,12216.0
37628,11135.0
37629,11891.0
37630,11351.0
37631,11891.0
37632,12000.0
37633,12270.0
37634,12648.0
37635,12216.0
37636,13027.0
37637,14216.0
37638,13567.0
37639,13621.0
37640,12648.0
37641,12702.0
37642,12756.0
37643,12432.0
37644,12918.0
37645,12216.0
37646,12216.0
37647,12432.0
37648,11729.0
37649,11675.0
37650,12594.0
37651,12540.0
37652,11837.0
37653,12162.0
37654,12216.0
37655,12270.0
37656,12972.0
37657,12594.0
37658,12864.0
37659,12594.0
37660,12540.0
37661,12810.0
37662,12324.0
37663,12054.0
37664,11783.0
37665,12594.0
37666,13027.0
37667,12486.0
37668,12540.0
37669,12864.0
37670,11513.0
37671,11729.0
37672,10756.0
37673,10864.0
37674,12270.0
37675,12594.0
37676,12648.0
37677,13405.0
37678,13729.0
37679,13945.0
37680,13675.0
37681,13459.0
37682,14216.0
37683,13729.0
37684,13783.0
37685,13243.0
37686,12972.0
37687,13243.0
37688,14000.0
37689,13135.0
37690,13027.0
37691,12378.0
37692,12432.0
37693,13837.0
37694,13567.0
37695,13621.0
37696,13783.0
37697,13783.0
37698,15675.0
37699,15027.0
37700,14270.0
37701,13027.0
37702,12810.0
37703,12864.0
37704,12216.0
37705,12540.0
37706,12648.0
37707,12756.0
37708,13351.0
37709,13243.0
37710,13405.0
37711,13837.0
37712,13783.0
37713,13567.0
37714,13675.0
37715,13837.0
37716,12864.0
37717,12216.0
37718,12378.0
37719,12756.0
37720,13567.0
37721,14162.0
37722,13459.0
37723,13459.0
37724,13891.0
37725,13675.0
37726,14270.0
37727,13945.0
37728,12756.0
37729,12864.0
37730,13567.0
37731,13675.0
37732,13243.0
37733,13513.0
37734,14540.0
37735,14594.0
37736,14810.0
37737,15135.0
37738,14756.0
37739,14972.0
37740,14378.0
37741,14270.0
37742,14378.0
37743,14972.0
37744,14918.0
37745,14594.0
37746,14702.0
37747,13621.0
37748,13513.0
37749,12864.0
37750,13297.0
37751,14540.0
37752,14216.0
37753,14432.0
37754,14270.0
37755,14378.0
37756,14324.0
37757,13567.0
37758,13405.0
37759,13135.0
37760,12756.0
37761,12648.0
37762,12270.0
37763,13189.0
37764,13621.0
37765,14162.0
37766,14000.0
37767,13729.0
37768,13621.0
37769,12972.0
37770,12594.0
37771,12486.0
37772,11567.0
37773,12486.0
37774,11783.0
37775,11189.0
37776,11405.0
37777,12810.0
37778,12918.0
37779,13459.0
37780,14594.0
37781,14918.0
37782,15135.0
37783,14864.0
37784,13945.0
37785,13567.0
37786,12432.0
37787,12864.0
37788,13783.0
37789,14216.0
37790,14378.0
37791,13783.0
37792,13513.0
37793,13567.0
37794,13891.0
37795,14108.0
37796,12972.0
37797,13405.0
37798,13405.0
37799,13135.0
37800,12000.0
37801,11837.0
37802,11783.0
37803,12432.0
37804,11567.0
37805,12270.0
37806,12270.0
37807,12702.0
37808,13189.0
37809,13567.0
37810,13513.0
37811,13567.0
37812,13567.0
37813,13945.0
37814,13675.0
37815,12270.0
37816,11945.0
37817,12540.0
37818,11675.0
37819,11405.0
37820,12324.0
37821,12594.0
37822,12918.0
37823,13135.0
37824,12594.0
37825,12108.0
37826,12702.0
37827,13567.0
37828,14378.0
37829,14000.0
37830,14054.0
37831,13351.0
37832,13459.0
37833,12432.0
37834,12054.0
37835,13189.0
37836,12702.0
37837,12864.0
37838,13837.0
37839,14378.0
37840,15351.0
37841,14594.0
37842,13891.0
37843,13459.0
37844,13567.0
37845,14162.0
37846,14594.0
37847,15189.0
37848,15081.0
37849,14540.0
37850,14216.0
37851,14864.0
37852,14216.0
37853,13081.0
37854,13837.0
37855,14162.0
37856,14108.0
37857,14648.0
37858,14972.0
37859,15297.0
37860,15405.0
37861,13675.0
37862,12432.0
37863,11405.0
37864,11891.0
37865,13027.0
37866,13351.0
37867,14378.0
37868,14378.0
37869,14918.0
37870,14918.0
37871,13729.0
37872,13081.0
37873,12918.0
37874,14702.0
37875,15621.0
37876,15675.0
37877,16324.0
37878,15783.0
37879,14972.0
37880,14756.0
37881,14108.0
37882,13297.0
37883,13351.0
37884,12162.0
37885,12918.0
37886,15567.0
37887,17243.0
37888,18054.0
37889,18216.0
37890,16918.0
37891,16486.0
37892,16648.0
37893,15027.0
37894,15729.0
37895,17081.0
37896,16108.0
37897,16216.0
37898,16216.0
37899,15405.0
37900,15567.0
37901,14648.0
37902,15513.0
37903,16864.0
37904,16810.0
37905,16972.0
37906,16918.0
37907,17945.0
37908,17459.0
37909,17135.0
37910,17027.0
37911,16432.0
37912,15027.0
37913,15945.0
37914,15135.0
37915,15621.0
37916,16594.0
37917,16594.0
37918,16162.0
37919,15729.0
37920,15675.0
37921,14108.0
37922,13567.0
37923,14594.0
37924,14648.0
37925,15189.0
37926,15135.0
37927,14594.0
37928,14810.0
37929,14486.0
37930,13945.0
37931,14702.0
37932,16540.0
37933,16972.0
37934,17837.0
37935,17945.0
37936,17351.0
37937,17729.0
37938,17243.0
37939,16432.0
37940,16594.0
37941,15945.0
37942,16432.0
37943,16432.0
37944,16324.0
37945,17027.0
37946,16756.0
37947,16972.0
37948,16324.0
37949,15675.0
37950,15351.0
37951,15675.0
37952,16702.0
37953,16486.0
37954,16432.0
37955,17513.0
37956,16594.0
37957,16486.0
37958,16000.0
37959,16108.0
37960,16486.0
37961,16918.0
37962,16918.0
37963,17135.0
37964,15891.0
37965,15405.0
37966,15189.0
37967,16162.0
37968,16702.0
37969,17189.0
37970,17243.0
37971,18216.0
37972,17621.0
37973,17135.0
37974,17243.0
37975,16918.0
37976,16648.0
37977,17027.0
37978,18162.0
37979,18810.0
37980,18000.0
37981,18270.0
37982,17405.0
37983,15729.0
37984,15891.0
37985,15621.0
37986,16108.0
37987,16540.0
37988,18270.0
37989,18378.0
37990,18648.0
37991,18324.0
37992,18054.0
37993,18054.0
37994,17189.0
37995,16864.0
37996,17297.0
37997,17729.0
37998,18486.0
37999,18810.0
38000,17513.0
38001,16054.0
38002,17567.0
38003,18486.0
38004,17297.0
38005,18540.0
38006,19513.0
38007,18378.0
38008,17621.0
38009,18270.0
38010,18702.0
38011,18702.0
38012,18324.0
38013,17837.0
38014,16486.0
38015,15729.0
38016,16378.0
38017,16972.0
38018,17297.0
38019,17405.0
38020,15459.0
38021,15459.0
38022,15459.0
38023,14648.0
38024,15459.0
38025,16648.0
38026,16054.0
38027,15837.0
38028,15945.0
38029,16756.0
38030,17621.0
38031,18054.0
38032,18108.0
38033,19459.0
38034,18000.0
38035,17837.0
38036,16918.0
38037,15405.0
38038,17189.0
38039,17729.0
38040,19459.0
38041,18972.0
38042,18216.0
38043,18432.0
38044,18000.0
38045,16918.0
38046,16540.0
38047,17081.0
38048,18810.0
38049,18648.0
38050,18864.0
38051,18756.0
38052,16108.0
38053,15675.0
38054,14648.0
38055,13837.0
38056,14702.0
38057,16378.0
38058,16756.0
38059,16486.0
38060,16108.0
38061,15459.0
38062,15189.0
38063,14054.0
38064,14594.0
38065,15567.0
38066,16000.0
38067,17135.0
38068,16540.0
38069,17297.0
38070,17513.0
38071,17189.0
38072,16810.0
38073,16756.0
38074,17783.0
38075,18648.0
38076,17567.0
38077,16918.0
38078,17405.0
38079,16540.0
38080,15783.0
38081,15027.0
38082,14918.0
38083,15675.0
38084,15675.0
38085,16432.0
38086,17297.0
38087,16810.0
38088,17405.0
38089,16864.0
38090,16216.0
38091,16378.0
38092,16270.0
38093,17027.0
38094,16702.0
38095,17135.0
38096,17513.0
38097,16972.0
38098,16378.0
38099,16216.0
38100,17081.0
38101,15783.0
38102,15189.0
38103,16918.0
38104,17459.0
38105,17405.0
38106,17567.0
38107,17243.0
38108,16270.0
38109,15459.0
38110,15675.0
38111,15459.0
38112,15567.0
38113,14918.0
38114,14594.0
38115,15135.0
38116,14162.0
38117,13459.0
38118,13837.0
38119,14216.0
38120,15675.0
