,0.525486
3623,0.605914
3624,0.604157
3625,0.603282
3626,0.6035
3627,0.60584
3628,0.605254
3629,0.605914
3630,0.607644
3631,0.605583
3632,0.607533
3633,0.607977
3634,0.608754
3635,0.608754
3636,0.610054
3637,0.611284
3638,0.609236
3639,0.611621
3640,0.613046
3641,0.610203
3642,0.61207
3643,0.611733
3644,0.611378
3645,0.607792
3646,0.60698
3647,0.604558
3648,0.607017
3649,0.605657
3650,0.609775
3651,0.606907
3652,0.607718
3653,0.607718
3654,0.609645
3655,0.609515
3656,0.610612
3657,0.611546
3658,0.610352
3659,0.678168
3660,0.610128
3661,0.605877
3662,0.606575
3663,0.606134
3664,0.608939
3665,0.606759
3666,0.606061
3667,0.607866
3668,0.609013
3669,0.611845
3670,0.6141
3671,0.610724
3672,0.61065
3673,0.61065
3674,0.612145
3675,0.611359
3676,0.613742
3677,0.61093
3678,0.611883
3679,0.611883
3680,0.61222
3681,0.610575
3682,0.612257
3683,0.611883
3684,0.612033
3685,0.612033
3686,0.610762
3687,0.609385
3688,0.611583
3689,0.610016
3690,0.613215
3691,0.613346
3692,0.610054
3693,0.606649
3694,0.606061
3695,0.60361
3696,0.605583
3697,0.606134
3698,0.606134
3699,0.609199
3700,0.610314
3701,0.608865
3702,0.608754
3703,0.610389
3704,0.610538
3705,0.615044
3706,0.614968
3707,0.6141
3708,0.611939
3709,0.612595
3710,0.612595
3711,0.614817
3712,0.615385
3713,0.614364
3714,0.614723
3715,0.614024
3716,0.614137
3717,0.614137
3718,0.614364
3719,0.616257
3720,0.617208
3721,0.616599
3722,0.616941
3723,0.617627
3724,0.617551
3725,0.616637
3726,0.616295
3727,0.617208
3728,0.61546
3729,0.614515
3730,0.614893
3731,0.614893
3732,0.613422
3733,0.611771
3734,0.609756
3735,0.608088
3736,0.608384
3737,0.608421
3738,0.608421
3739,0.605547
3740,0.605217
3741,0.605694
3742,0.606244
3743,0.603173
3744,0.603318
3745,0.603318
3746,0.599916
3747,0.601757
3748,0.601721
3749,0.60361
3750,0.603173
3751,0.604778
3752,0.604778
3753,0.606024
3754,0.606061
3755,0.608347
3756,0.603974
3757,0.603901
3758,0.603865
3759,0.603865
3760,0.604084
3761,0.605694
3762,0.607423
3763,0.606575
3764,0.607349
3765,0.606943
3766,0.606943
3767,0.607312
3768,0.60687
3769,0.607275
3770,0.60746
3771,0.61192
3772,0.610612
3773,0.610612
3774,0.610612
3775,0.610128
3776,0.611621
3777,0.611135
3778,0.609088
3779,0.609607
3780,0.609607
3781,0.608236
3782,0.60831
3783,0.608143
3784,0.604997
3785,0.603537
3786,0.603136
3787,0.603136
3788,0.603355
3789,0.604047
3790,0.605547
3791,0.60381
3792,0.601576
3793,0.601685
3794,0.601214
3795,0.6027
3796,0.604485
3797,0.603391
3798,0.602228
3799,0.602609
3800,0.602555
3801,0.602555
3802,0.601938
3803,0.601214
3804,0.597425
3805,0.598372
3806,0.600384
3807,0.598802
3808,0.598802
3809,0.601757
3810,0.601993
3811,0.602773
3812,0.600709
3813,0.598731
3814,0.598337
3815,0.594513
3816,0.596588
3817,0.59755
3818,0.596908
3819,0.598176
3820,0.599125
3821,0.599125
3822,0.596872
3823,0.598569
3824,0.598229
3825,0.59839
3826,0.597015
3827,0.596801
3828,0.596552
3829,0.594495
3830,0.593507
3831,0.593401
3832,0.591226
3833,0.59011
3834,0.590284
3835,0.590423
3836,0.589258
3837,0.589518
3838,0.588097
3839,0.588132
3840,0.588132
3841,0.592768
3842,0.59004
3843,0.592031
3844,0.592312
3845,0.592452
3846,0.593261
3847,0.591244
3848,0.591209
3849,0.604376
3850,0.603209
3851,0.6027
3852,0.6027
3853,0.601594
3854,0.599467
3855,0.600132
3856,0.59988
3857,0.60192
3858,0.601034
3859,0.602555
3860,0.604431
3861,0.605657
3862,0.605162
3863,0.604412
3864,0.605089
3865,0.604485
3866,0.607607
3867,0.606796
3868,0.60573
3869,0.603355
3870,0.603355
3871,0.603355
3872,0.603719
3873,0.601685
3874,0.600474
3875,0.5997
3876,0.599
3877,0.597729
3878,0.598337
3879,0.598015
3880,0.597336
3881,0.597318
3882,0.594689
3883,0.593049
3884,0.593542
3885,0.596143
3886,0.598176
3887,0.597693
3888,0.596374
3889,0.595877
3890,0.595806
3891,0.597211
3892,0.597407
3893,0.597407
3894,0.596178
3895,0.595114
3896,0.595806
3897,0.595557
3898,0.594619
3899,0.594672
3900,0.594354
3901,0.59453
3902,0.594849
3903,0.595344
3904,0.594742
3905,0.593507
3906,0.593243
3907,0.592487
3908,0.590249
3909,0.590493
3910,0.591611
3911,0.591034
3912,0.591034
3913,0.590214
3914,0.590214
3915,0.590877
3916,0.594106
3917,0.59356
3918,0.594177
3919,0.594177
3920,0.593401
3921,0.591244
3922,0.591436
3923,0.590197
3924,0.592101
3925,0.592522
3926,0.592522
3927,0.591139
3928,0.589936
3929,0.589936
3930,0.59004
3931,0.589883
3932,0.589936
3933,0.58971
3934,0.590371
3935,0.591944
3936,0.590877
3937,0.592364
3938,0.590755
3939,0.591646
3940,0.591646
3941,0.590145
3942,0.589762
3943,0.58957
3944,0.589206
3945,0.588547
3946,0.587717
3947,0.587596
3948,0.587959
3949,0.587579
3950,0.587717
3951,0.587786
3952,0.587234
3953,0.587234
3954,0.58763
3955,0.586545
3956,0.587475
3957,0.587544
3958,0.588132
3959,0.588253
3960,0.588408
3961,0.588582
3962,0.588893
3963,0.590615
3964,0.591017
3965,0.590755
3966,0.590755
3967,0.589814
3968,0.591296
3969,0.590179
3970,0.591506
3971,0.591261
3972,0.591891
3973,0.592171
3974,0.591751
3975,0.593049
3976,0.593578
3977,0.593472
3978,0.59393
3979,0.594195
3980,0.594195
3981,0.593965
3982,0.595274
3983,0.59805
3984,0.599125
3985,0.599862
3986,0.600817
3987,0.600276
3988,0.600276
3989,0.602065
3990,0.600258
3991,0.601766
3992,0.599359
3993,0.600565
3994,0.599484
3995,0.599952
3996,0.600601
3997,0.601504
3998,0.601504
3999,0.601504
4000,0.606538
4001,0.607681
4002,0.607294
4003,0.611359
4004,0.611172
4005,0.611714
4006,0.613855
4007,0.613648
4008,0.614439
4009,0.614439
4010,0.615347
4011,0.611677
4012,0.611733
4013,0.613553
4014,0.612745
4015,0.614194
4016,0.614269
4017,0.615157
4018,0.616713
4019,0.615271
4020,0.616029
4021,0.615101
4022,0.614364
4023,0.614024
4024,0.616067
4025,0.613572
4026,0.611509
4027,0.61177
4028,0.611714
4029,0.614364
4030,0.613346
4031,0.61304
4032,0.612632
4033,0.613246
4034,0.615915
4035,0.614779
4036,0.614931
4037,0.613987
4038,0.614175
4039,0.613234
4040,0.61207
4041,0.612314
4042,0.612314
4043,0.612783
4044,0.61361
4045,0.613346
4046,0.610903
4047,0.615271
4048,0.615082
4049,0.615972
4050,0.617303
4051,0.617589
4052,0.619732
4053,0.616903
4054,0.616903
4055,0.617151
4056,0.61459
4057,0.612877
4058,0.611043
4059,0.613497
4060,0.61361
4061,0.61361
4062,0.614288
4063,0.615271
4064,0.616789
4065,0.617589
4066,0.618353
4067,0.619118
4068,0.619118
4069,0.618353
4070,0.619003
4071,0.617627
4072,0.61862
4073,0.616865
4074,0.61717
4075,0.618276
4076,0.617971
4077,0.616257
4078,0.616941
4079,0.614483
4080,0.618774
4081,0.618869
4082,0.617932
4083,0.619118
4084,0.621697
4085,0.621736
4086,0.6222
4087,0.622181
4088,0.622142
4089,0.622471
4090,0.619963
4091,0.622453
4092,0.62004
4093,0.624551
4094,0.625117
4095,0.625606
4096,0.625665
4097,0.626861
4098,0.626861
4099,0.628536
4100,0.630279
4101,0.629129
4102,0.629604
4103,0.631552
4104,0.632351
4105,0.632351
4106,0.632551
4107,0.633032
4108,0.6348
4109,0.6348
4110,0.633593
4111,0.636517
4112,0.636476
4113,0.637531
4114,0.637999
4115,0.637857
4116,0.638284
4117,0.638978
4118,0.637389
4119,0.632531
4120,0.635728
4121,0.632651
4122,0.633834
4123,0.629525
4124,0.630199
4125,0.629445
4126,0.630239
4127,0.633653
4128,0.632351
4129,0.632351
4130,0.632971
4131,0.632391
4132,0.633513
4133,0.633112
4134,0.612108
4135,0.633633
4136,0.635506
4137,0.635445
4138,0.633473
4139,0.632191
4140,0.630517
4141,0.628654
4142,0.627077
4143,0.626645
4144,0.625274
4145,0.626999
4146,0.629882
4147,0.626625
4148,0.626625
4149,0.626822
4150,0.626213
4151,0.628694
4152,0.629426
4153,0.626272
4154,0.62541
4155,0.62543
4156,0.625567
4157,0.626115
4158,0.626194
4159,0.625195
4160,0.628299
4161,0.631812
4162,0.631632
4163,0.632591
4164,0.632251
4165,0.630517
4166,0.632391
4167,0.635486
4168,0.633513
4169,0.633553
4170,0.631732
4171,0.630358
4172,0.629624
4173,0.628042
4174,0.627471
4175,0.629901
4176,0.630418
4177,0.631293
4178,0.629941
4179,0.630438
4180,0.633132
4181,0.632551
4182,0.633613
4183,0.633613
4184,0.633012
4185,0.633052
4186,0.633633
4187,0.632011
4188,0.633533
4189,0.635869
4190,0.635869
4191,0.636314
4192,0.635364
4193,0.633814
4194,0.63597
4195,0.636578
4196,0.633252
4197,0.633252
4198,0.633433
4199,0.632371
4200,0.633714
4201,0.634961
4202,0.634659
4203,0.635566
4204,0.635566
4205,0.635607
4206,0.635607
4207,0.635385
4208,0.634256
4209,0.632359
4210,0.632471
4211,0.632931
4212,0.633072
4213,0.634236
4214,0.635687
4215,0.635405
4216,0.635708
4217,0.635506
4218,0.635506
4219,0.63745
4220,0.637491
4221,0.637633
4222,0.637369
4223,0.636659
4224,0.635506
4225,0.635506
4226,0.63597
4227,0.634659
4228,0.633754
4229,0.634578
4230,0.632111
4231,0.631532
4232,0.632051
4233,0.631672
4234,0.629862
4235,0.628615
4236,0.631453
4237,0.632551
4238,0.631094
4239,0.631373
4240,0.630835
4241,0.629604
4242,0.630179
4243,0.63008
4244,0.629683
4245,0.629703
4246,0.629921
4247,0.631792
4248,0.631512
4249,0.631313
4250,0.631114
4251,0.629386
4252,0.629386
4253,0.629208
4254,0.63004
4255,0.629822
4256,0.629247
4257,0.631752
4258,0.630378
4259,0.631552
4260,0.633653
4261,0.634598
4262,0.635849
4263,0.635728
4264,0.635425
4265,0.635829
4266,0.634417
4267,0.635647
4268,0.636699
4269,0.638488
4270,0.641149
4271,0.641149
4272,0.640533
4273,0.639264
4274,0.641766
4275,0.640041
4276,0.640985
4277,0.640861
4278,0.639427
4279,0.639223
4280,0.639243
4281,0.64181
4282,0.639918
4283,0.641396
4284,0.642715
4285,0.642797
4286,0.64288
4287,0.642137
4288,0.642013
4289,0.641231
4290,0.641313
4291,0.641725
4292,0.642529
4293,0.642178
4294,0.642302
4295,0.641766
4296,0.643583
4297,0.644579
4298,0.645369
4299,0.64487
4300,0.644828
4301,0.646329
4302,0.64704
4303,0.649646
4304,0.648719
4305,0.648719
4306,0.649308
4307,0.648761
4308,0.649899
4309,0.649266
4310,0.649688
4311,0.647417
4312,0.647417
4313,0.647082
4314,0.648803
4315,0.649815
4316,0.649056
4317,0.64855
4318,0.648487
4319,0.648487
4320,0.648424
4321,0.646412
4322,0.648845
4323,0.648929
4324,0.64914
4325,0.648761
4326,0.65083
4327,0.651084
4328,0.650915
4329,0.652146
4330,0.652146
4331,0.653125
4332,0.653253
4333,0.652358
4334,0.651211
4335,0.650533
4336,0.650533
4337,0.650322
4338,0.650787
4339,0.649899
4340,0.650449
4341,0.647459
4342,0.648424
4343,0.648424
4344,0.648424
4345,0.649056
4346,0.648845
4347,0.650364
4348,0.650915
4349,0.65028
4350,0.65028
4351,0.650449
4352,0.649815
4353,0.650703
4354,0.650915
4355,0.650576
4356,0.650618
4357,0.650618
4358,0.650237
4359,0.650111
4360,0.650407
4361,0.650787
4362,0.651636
4363,0.650872
4364,0.651593
4365,0.651211
4366,0.652316
4367,0.652699
4368,0.652614
4369,0.652231
4370,0.652188
4371,0.649372
4372,0.65113
4373,0.650999
4374,0.650915
4375,0.652997
4376,0.652571
4377,0.651678
4378,0.65189
4379,0.652146
4380,0.65304
4381,0.654664
4382,0.655437
4383,0.653873
4384,0.654965
4385,0.65475
4386,0.652997
4387,0.654215
4388,0.654922
4389,0.65445
4390,0.654536
4391,0.654879
4392,0.654151
4393,0.651848
4394,0.652401
4395,0.655265
4396,0.655652
4397,0.655201
4398,0.656556
4399,0.658924
4400,0.658979
4401,0.659544
4402,0.658692
4403,0.659148
4404,0.658935
4405,0.657808
4406,0.658458
4407,0.660546
4408,0.660808
4409,0.659131
4410,0.658762
4411,0.658631
4412,0.659544
4413,0.660371
4414,0.661026
4415,0.661288
4416,0.660328
4417,0.661649
4418,0.659674
4419,0.659239
4420,0.658068
4421,0.657614
4422,0.655308
4423,0.64882
4424,0.659174
4425,0.660415
4426,0.659457
4427,0.660086
4428,0.658501
4429,0.658848
4430,0.659718
4431,0.656771
4432,0.655609
4433,0.65505
4434,0.652529
4435,0.653595
4436,0.654108
4437,0.654879
4438,0.654151
4439,0.654622
4440,0.653637
4441,0.653253
4442,0.65368
4443,0.653467
4444,0.650703
4445,0.648761
4446,0.648719
4447,0.647668
4448,0.648424
4449,0.650745
4450,0.65066
4451,0.650745
4452,0.651084
4453,0.649857
4454,0.65028
4455,0.656556
4456,0.656513
4457,0.657419
4458,0.657549
4459,0.657657
4460,0.657808
4461,0.659022
4462,0.659935
4463,0.66011
4464,0.659892
4465,0.659196
4466,0.658718
4467,0.65937
4468,0.661113
4469,0.661376
4470,0.663262
4471,0.66454
4472,0.661945
4473,0.660328
4474,0.659718
4475,0.660328
4476,0.660066
4477,0.658198
4478,0.659544
4479,0.659544
4480,0.661857
4481,0.658979
4482,0.658371
4483,0.656642
4484,0.652316
4485,0.649773
4486,0.654193
4487,0.65475
4488,0.652273
4489,0.654836
4490,0.655738
4491,0.658155
4492,0.657851
4493,0.655179
4494,0.657635
4495,0.656362
4496,0.656039
4497,0.656405
4498,0.654965
4499,0.655179
4500,0.656814
4501,0.656211
4502,0.655996
4503,0.657981
4504,0.660633
4505,0.662559
4506,0.661376
4507,0.659935
4508,0.662822
4509,0.663702
4510,0.665425
4511,0.664319
4512,0.666356
4513,0.666045
4514,0.667468
4515,0.670826
4516,0.673174
4517,0.67769
4518,0.674036
4519,0.675562
4520,0.675767
4521,0.679348
4522,0.678472
4523,0.679071
4524,0.682082
4525,0.683948
4526,0.683574
4527,0.682594
4528,0.681106
4529,0.682827
4530,0.68451
4531,0.684791
4532,0.68171
4533,0.683574
4534,0.68348
4535,0.686719
4536,0.688042
4537,0.689085
4538,0.689322
4539,0.690417
4540,0.68975
4541,0.689893
4542,0.689608
4543,0.690512
4544,0.694782
4545,0.695169
4546,0.693073
4547,0.688705
4548,0.690512
4549,0.691659
4550,0.68937
4551,0.689085
4552,0.690846
4553,0.68937
4554,0.687285
4555,0.689465
4556,0.693842
4557,0.693361
4558,0.693626
4559,0.69185
4560,0.690179
4561,0.69056
4562,0.690274
4563,0.691946
4564,0.691372
4565,0.692185
4566,0.695507
4567,0.694059
4568,0.693337
4569,0.694637
4570,0.693674
4571,0.688942
4572,0.683153
4573,0.685589
4574,0.684322
4575,0.68451
4576,0.688421
4577,0.687521
4578,0.688895
4579,0.689394
4580,0.691611
4581,0.694541
4582,0.694686
4583,0.695652
4584,0.696379
4585,0.697496
4586,0.696379
4587,0.698275
4588,0.698032
4589,0.698275
4590,0.697593
4591,0.699839
4592,0.700035
4593,0.698666
4594,0.697058
4595,0.694975
4596,0.691372
4597,0.696767
4598,0.696767
4599,0.700771
4600,0.701902
4601,0.703779
4602,0.702889
4603,0.704573
4604,0.705617
4605,0.707314
4606,0.706864
4607,0.704771
4608,0.706664
4609,0.705716
4610,0.705617
4611,0.704573
4612,0.706764
4613,0.704722
4614,0.705467
4615,0.708115
4616,0.708115
4617,0.707914
4618,0.708617
4619,0.70922
4620,0.711389
4621,0.710934
4622,0.71144
4623,0.716076
4624,0.716949
4625,0.716897
4626,0.719062
4627,0.720254
4628,0.719839
4629,0.721137
4630,0.721423
4631,0.720955
4632,0.721813
4633,0.721605
4634,0.7249
4635,0.725163
4636,0.724375
4637,0.726375
4638,0.722282
4639,0.71958
4640,0.722074
4641,0.719373
4642,0.72317
4643,0.72448
4644,0.725058
4645,0.725058
4646,0.725111
4647,0.725426
4648,0.725058
4649,0.721605
4650,0.724113
4651,0.724323
4652,0.724533
4653,0.726427
4654,0.736377
4655,0.736703
4656,0.736648
4657,0.73616
4658,0.740247
4659,0.739645
4660,0.742615
4661,0.738225
4662,0.740741
4663,0.7397
4664,0.735078
4665,0.733945
4666,0.734646
4667,0.734538
4668,0.736703
4669,0.735078
4670,0.733407
4671,0.735727
4672,0.735889
4673,0.731743
4674,0.728438
4675,0.732923
4676,0.733084
4677,0.729501
4678,0.725584
4679,0.725795
4680,0.730994
4681,0.728544
4682,0.732547
4683,0.736648
4684,0.735348
4685,0.735889
4686,0.733999
4687,0.733568
4688,0.732547
4689,0.731154
4690,0.734484
4691,0.734268
4692,0.733945
4693,0.73303
4694,0.731636
4695,0.732118
4696,0.732762
4697,0.728704
4698,0.728916
4699,0.725163
4700,0.724973
4701,0.728597
4702,0.730994
4703,0.72998
4704,0.72998
4705,0.732493
4706,0.730887
4707,0.731689
4708,0.729874
4709,0.732547
4710,0.734819
4711,0.734808
4712,0.733945
4713,0.736703
4714,0.733837
4715,0.7347
4716,0.732605
4717,0.73244
4718,0.735245
4719,0.735186
4720,0.738334
4721,0.739317
4722,0.74184
4723,0.74096
4724,0.740247
4725,0.739919
4726,0.739536
4727,0.735998
4728,0.733165
4729,0.733999
4730,0.73497
4731,0.731203
4732,0.730727
4733,0.731154
4734,0.731261
4735,0.728544
4736,0.728438
4737,0.724953
4738,0.723432
4739,0.718236
4740,0.710631
4741,0.707864
4742,0.710783
4743,0.711339
4744,0.708466
4745,0.705667
4746,0.707814
4747,0.707464
4748,0.708316
4749,0.710278
4750,0.706634
4751,0.706339
4752,0.701066
4753,0.704126
4754,0.705318
4755,0.701811
4756,0.702297
4757,0.698714
4758,0.696379
4759,0.695894
4760,0.699203
4761,0.698422
4762,0.698617
4763,0.69667
4764,0.692449
4765,0.700231
4766,0.700427
4767,0.69633
4768,0.697399
4769,0.697837
4770,0.699252
4771,0.708115
4772,0.70624
4773,0.702519
4774,0.702642
4775,0.700427
4776,0.70028
4777,0.696088
4778,0.69604
4779,0.690179
4780,0.690751
4781,0.680782
4782,0.683901
4783,0.681896
4784,0.678933
4785,0.677966
4786,0.679948
4787,0.682128
4788,0.679902
4789,0.674809
4790,0.676911
4791,0.676453
4792,0.673945
4793,0.66379
4794,0.662559
4795,0.665292
4796,0.667668
4797,0.679579
4798,0.675986
4799,0.679262
4800,0.679902
4801,0.673083
4802,0.670511
4803,0.668494
4804,0.670264
4805,0.664717
4806,0.662603
4807,0.658458
4808,0.659283
4809,0.657117
4810,0.654279
4811,0.655351
4812,0.653445
4813,0.654151
4814,0.661726
4815,0.662383
4816,0.661857
4817,0.662778
4818,0.661419
4819,0.652997
4820,0.653381
4821,0.65703
4822,0.655136
4823,0.656556
4824,0.664099
4825,0.664894
4826,0.667958
4827,0.672789
4828,0.671547
4829,0.677415
4830,0.679995
4831,0.693193
4832,0.698227
4833,0.684932
4834,0.69056
4835,0.692473
4836,0.691324
4837,0.691372
4838,0.690322
4839,0.694782
4840,0.69541
4841,0.694203
4842,0.69541
4843,0.687049
4844,0.679163
4845,0.680133
4846,0.679302
4847,0.676361
4848,0.673355
4849,0.672563
4850,0.671727
4851,0.669882
4852,0.667379
4853,0.671276
4854,0.668986
4855,0.663262
4856,0.664231
4857,0.666667
4858,0.667065
4859,0.667067
4860,0.663614
4861,0.667289
4862,0.663174
4863,0.662208
4864,0.660284
4865,0.664408
4866,0.664099
4867,0.665292
4868,0.66912
4869,0.669075
4870,0.664302
4871,0.661626
4872,0.661419
4873,0.659333
4874,0.659087
4875,0.653702
4876,0.652955
4877,0.65505
4878,0.653211
4879,0.654493
4880,0.657354
4881,0.653894
4882,0.650195
4883,0.647207
4884,0.642302
4885,0.645328
4886,0.647165
4887,0.643376
4888,0.647124
4889,0.645619
4890,0.651042
4891,0.653467
4892,0.653637
4893,0.600799
4894,0.651593
4895,0.653189
4896,0.660502
4897,0.661879
4898,0.661682
4899,0.664143
4900,0.660306
4901,0.662383
4902,0.662756
4903,0.657916
4904,0.656534
4905,0.657419
4906,0.657009
4907,0.666178
4908,0.664408
4909,0.66357
4910,0.66072
4911,0.659804
4912,0.6595
4913,0.668165
4914,0.665642
4915,0.666311
4916,0.665735
4917,0.662011
4918,0.664452
4919,0.663438
4920,0.669882
4921,0.668226
4922,0.668092
4923,0.673673
4924,0.674263
4925,0.674992
4926,0.678841
4927,0.678771
4928,0.679394
4929,0.685448
4930,0.684697
4931,0.683667
4932,0.687654
4933,0.68292
4934,0.679781
4935,0.68362
4936,0.685628
4937,0.693849
4938,0.693289
4939,0.691085
4940,0.690274
4941,0.689037
4942,0.6879
4943,0.694011
4944,0.694469
4945,0.696108
4946,0.692185
4947,0.691136
4948,0.685977
4949,0.683264
4950,0.68919
4951,0.687474
4952,0.689275
4953,0.689085
4954,0.684229
4955,0.687602
4956,0.687803
4957,0.688204
4958,0.686153
4959,0.684322
4960,0.687015
4961,0.685918
4962,0.686059
4963,0.684932
4964,0.684932
4965,0.688184
4966,0.691162
4967,0.689479
4968,0.687403
4969,0.684104
4970,0.684135
4971,0.685871
4972,0.683807
4973,0.683527
4974,0.68362
4975,0.684135
4976,0.684744
4977,0.688468
4978,0.688658
4979,0.689489
4980,0.689417
4981,0.689227
4982,0.694155
4983,0.692881
4984,0.693626
4985,0.6943
4986,0.694806
4987,0.694469
4988,0.694469
4989,0.694203
4990,0.693698
4991,0.690799
4992,0.69365
4993,0.694975
4994,0.69483
4995,0.69483
4996,0.697934
4997,0.697739
4998,0.697885
4999,0.695894
5000,0.694348
5001,0.694541
5002,0.694541
5003,0.692665
5004,0.690465
5005,0.692881
5006,0.693698
5007,0.692905
5008,0.692905
5009,0.689212
5010,0.689513
5011,0.690536
5012,0.690226
5013,0.693145
5014,0.694541
5015,0.695072
5016,0.695072
5017,0.692617
5018,0.693674
5019,0.691898
5020,0.691946
5021,0.694203
5022,0.693963
5023,0.693963
5024,0.693818
5025,0.691922
5026,0.693241
5027,0.694444
5028,0.695434
5029,0.694975
5030,0.694975
5031,0.697593
5032,0.701853
5033,0.701902
5034,0.701853
5035,0.703334
5036,0.703334
5037,0.703878
5038,0.702938
5039,0.704077
5040,0.708115
5041,0.706814
5042,0.706864
5043,0.706614
5044,0.706614
5045,0.705318
5046,0.707839
5047,0.708215
5048,0.704573
5049,0.706115
5050,0.706115
5051,0.706115
5052,0.705418
5053,0.705716
5054,0.710278
5055,0.707064
5056,0.707464
5057,0.706714
5058,0.706714
5059,0.709522
5060,0.71375
5061,0.713419
5062,0.719735
5063,0.71736
5064,0.716435
5065,0.716435
5066,0.715564
5067,0.715333
5068,0.718571
5069,0.719709
5070,0.718184
5071,0.71821
5072,0.71821
5073,0.719891
5074,0.71623
5075,0.719062
5076,0.717026
5077,0.717824
5078,0.716872
5079,0.716872
5080,0.715896
5081,0.71495
5082,0.712301
5083,0.715461
5084,0.714286
5085,0.713623
5086,0.713623
5087,0.715896
5088,0.713012
5089,0.716332
5090,0.716692
5091,0.717875
5092,0.718004
5093,0.718004
5094,0.721293
5095,0.720202
5096,0.720487
5097,0.719683
5098,0.721293
5099,0.721631
5100,0.721631
5101,0.722022
5102,0.720305
5103,0.722883
5104,0.719217
5105,0.720305
5106,0.720124
5107,0.720124
5108,0.721839
5109,0.721553
5110,0.72469
5111,0.722361
5112,0.720825
5113,0.720461
5114,0.720461
5115,0.7221
5116,0.72469
5117,0.724664
5118,0.724244
5119,0.720721
5120,0.720072
5121,0.71958
5122,0.719891
5123,0.717772
5124,0.719088
5125,0.719709
5126,0.718107
5127,0.718494
5128,0.718494
5129,0.718701
5130,0.717154
5131,0.716076
5132,0.712124
5133,0.712479
5134,0.713267
5135,0.713267
5136,0.711465
5137,0.710076
5138,0.710026
5139,0.710606
5140,0.710581
5141,0.710581
5142,0.710581
5143,0.711136
5144,0.71182
5145,0.711592
5146,0.712403
5147,0.711845
5148,0.711845
5149,0.711845
5150,0.715692
5151,0.715512
5152,0.716974
5153,0.715743
5154,0.716538
5155,0.716923
5156,0.716923
5157,0.720513
5158,0.720202
5159,0.720098
5160,0.720357
5161,0.71883
5162,0.719192
5163,0.719166
5164,0.719476
5165,0.718597
5166,0.713929
5167,0.714031
5168,0.713318
5169,0.711896
5170,0.711896
5171,0.714541
5172,0.712758
5173,0.711997
5174,0.712251
5175,0.711845
5176,0.710278
5177,0.710278
5178,0.708065
5179,0.709572
5180,0.707965
5181,0.70373
5182,0.702889
5183,0.703136
5184,0.703136
5185,0.703482
5186,0.705965
5187,0.705069
5188,0.707714
5189,0.708215
5190,0.708682
5191,0.708682
5192,0.708366
5193,0.711187
5194,0.710732
5195,0.710227
5196,0.707564
5197,0.708265
5198,0.708265
5199,0.709723
5200,0.708767
5201,0.709723
5202,0.708215
5203,0.711794
5204,0.711035
5205,0.711035
5206,0.711238
5207,0.712403
5208,0.714745
5209,0.714133
5210,0.714847
5211,0.713521
5212,0.713521
5213,0.71452
5214,0.715001
5215,0.715251
5216,0.715359
5217,0.717412
5218,0.717257
5219,0.717257
5220,0.715389
5221,0.716759
5222,0.717875
5223,0.716332
5224,0.715384
5225,0.715384
5226,0.714796
5227,0.713623
5228,0.714184
5229,0.711389
5230,0.711339
5231,0.712251
5232,0.712454
5233,0.712454
5234,0.714694
5235,0.714286
5236,0.714847
5237,0.71582
5238,0.714796
5239,0.71398
5240,0.71398
5241,0.71582
5242,0.715922
5243,0.716769
5244,0.717154
5245,0.719528
5246,0.719373
5247,0.719373
5248,0.719114
5249,0.721943
5250,0.727802
5251,0.727643
5252,0.726744
5253,0.727167
5254,0.727167
5255,0.724848
5256,0.727167
5257,0.728704
5258,0.728651
5259,0.729395
5260,0.72982
5261,0.72982
5262,0.730887
5263,0.728863
5264,0.727061
5265,0.730567
5266,0.729607
5267,0.729767
5268,0.729767
5269,0.729395
5270,0.724533
5271,0.718959
5272,0.713725
5273,0.716897
5274,0.716897
5275,0.721085
5276,0.72437
5277,0.725795
5278,0.724323
5279,0.723903
5280,0.720825
5281,0.720877
5282,0.720877
5283,0.717978
5284,0.718866
5285,0.715052
5286,0.708968
5287,0.709019
5288,0.711693
5289,0.711693
5290,0.711916
5291,0.704637
5292,0.711055
5293,0.712962
5294,0.711794
5295,0.710581
5296,0.710581
5297,0.714388
5298,0.709975
5299,0.711177
5300,0.710732
5301,0.708065
5302,0.707664
5303,0.707664
5304,0.706265
5305,0.705278
5306,0.708115
5307,0.712099
5308,0.712555
5309,0.713216
5310,0.713216
5311,0.71623
5312,0.718081
5313,0.717566
5314,0.718339
5315,0.722596
5316,0.721163
5317,0.721163
5318,0.726058
5319,0.723066
5320,0.717927
5321,0.718907
5322,0.721293
5323,0.721033
5324,0.721033
5325,0.720461
5326,0.713267
5327,0.71541
5328,0.716692
5329,0.717515
5330,0.718701
5331,0.718701
5332,0.717669
5333,0.721761
5334,0.721761
5335,0.724165
5336,0.724533
5337,0.724165
5338,0.724165
5339,0.723275
5340,0.726586
5341,0.727934
5342,0.727167
5343,0.726069
5344,0.726216
5345,0.726216
5346,0.725742
5347,0.727537
5348,0.727141
5349,0.728279
5350,0.729395
5351,0.729874
5352,0.732198
5353,0.735037
5354,0.733891
5355,0.731582
5356,0.73381
5357,0.735132
5358,0.735359
5359,0.735359
5360,0.740521
5361,0.740631
5362,0.739317
5363,0.738989
5364,0.742005
5365,0.742556
5366,0.742556
5367,0.74173
5368,0.737409
5369,0.732708
5370,0.73381
5371,0.734538
